#omega(eV), mu(cm^-1), 1
.188299E+05 .117008E-02 1
.188309E+05 .116990E-02 1
.188319E+05 .116972E-02 1
.188329E+05 .116954E-02 1
.188339E+05 .116936E-02 1
.188349E+05 .116918E-02 1
.188359E+05 .116899E-02 1
.188369E+05 .116881E-02 1
.188379E+05 .116863E-02 1
.188389E+05 .116845E-02 1
.188399E+05 .116827E-02 1
.188409E+05 .116809E-02 1
.188419E+05 .116791E-02 1
.188429E+05 .116773E-02 1
.188439E+05 .116755E-02 1
.188449E+05 .116737E-02 1
.188459E+05 .116718E-02 1
.188469E+05 .116700E-02 1
.188479E+05 .116682E-02 1
.188489E+05 .116664E-02 1
.188499E+05 .116646E-02 1
.188509E+05 .116628E-02 1
.188519E+05 .116610E-02 1
.188529E+05 .116592E-02 1
.188539E+05 .116574E-02 1
.188549E+05 .116556E-02 1
.188559E+05 .116538E-02 1
.188569E+05 .116520E-02 1
.188579E+05 .116502E-02 1
.188589E+05 .116483E-02 1
.188599E+05 .116465E-02 1
.188609E+05 .116447E-02 1
.188619E+05 .116429E-02 1
.188629E+05 .116411E-02 1
.188639E+05 .116393E-02 1
